scenario_id,seed_airport_icao,aircraft_lat,aircraft_lon,aircraft_type,aircraft_category,required_runway_m,emergency_type,max_range_km,fuel_state,fuel_multiplier,aircraft_adjusted_range_km,usable_range_km,extended_range_km,binding_side,airport_icao,runway_length_m,runway_width_m,surface_type,approach_type,has_ils,has_medical,medical_level,has_rescue,rescue_category,has_firefighting,has_maintenance,fuel_available,open_24h,is_international,tower_available,weather_reporting,closure_status,restricted_status,unsafe_status,civil_military,slot_restricted,distance_km,runway_margin_m,distance_zone,target_rank,is_top_choice
S00024,DNMM,6.457259,4.032494,E190,regional_jet,1925,weather,777,low,0.9,720.0,720.0,1008.510579,aircraft_fuel,DNAA,3609,60,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,joint,0,455.038886,1684,preferred,3.0,0
S00024,DNMM,6.457259,4.032494,E190,regional_jet,1925,weather,777,low,0.9,720.0,720.0,1008.510579,aircraft_fuel,DNKN,3200,46,asphalt,RNAV,0,0,none,1,basic,1,0,1,0,0,1,1,open,none,safe,joint,0,793.252022,1275,extended,4.0,0
S00025,RKSI,38.059707,126.623792,E190,regional_jet,1906,mechanical,778,normal,1.0,800.0,778.0,1205.000007,emergency,RKSI,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,67.406042,2094,preferred,1.0,1
S00025,RKSI,38.059707,126.623792,E190,regional_jet,1906,mechanical,778,normal,1.0,800.0,778.0,1205.000007,emergency,ZSPD,4000,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,886.207543,2094,extended,2.0,0
S00025,RKSI,38.059707,126.623792,E190,regional_jet,1906,mechanical,778,normal,1.0,800.0,778.0,1205.000007,emergency,ZBAA,3810,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,893.693888,1904,extended,3.0,0
S00025,RKSI,38.059707,126.623792,E190,regional_jet,1906,mechanical,778,normal,1.0,800.0,778.0,1205.000007,emergency,RJTT,3360,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1203.569586,1454,extended,4.0,0
S00026,LTFM,41.561709,28.389847,A319,narrow_body,2115,technical,793,normal,1.0,900.0,793.0,1268.62357,emergency,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,42.800612,1985,preferred,1.0,1
S00026,LTFM,41.561709,28.389847,A319,narrow_body,2115,technical,793,normal,1.0,900.0,793.0,1268.62357,emergency,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,553.857207,1885,preferred,2.0,0
S00026,LTFM,41.561709,28.389847,A319,narrow_body,2115,technical,793,normal,1.0,900.0,793.0,1268.62357,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,418.825624,1635,preferred,3.0,0
S00026,LTFM,41.561709,28.389847,A319,narrow_body,2115,technical,793,normal,1.0,900.0,793.0,1268.62357,emergency,LCLK,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,872.492328,872,extended,4.0,0
S00028,WSSS,1.512516,103.439351,E190,regional_jet,1839,security,1070,normal,1.0,800.0,800.0,1216.415278,aircraft_fuel,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,64.242998,2161,preferred,1.0,1
S00028,WSSS,1.512516,103.439351,E190,regional_jet,1839,security,1070,normal,1.0,800.0,800.0,1216.415278,aircraft_fuel,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,236.059825,2285,preferred,2.0,0
S00028,WSSS,1.512516,103.439351,E190,regional_jet,1839,security,1070,normal,1.0,800.0,800.0,1216.415278,aircraft_fuel,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,558.510426,1161,preferred,3.0,0
S00030,RKSI,36.876217,126.397711,E190,regional_jet,1848,operational_constraints,1184,low,0.9,720.0,720.0,1117.468142,aircraft_fuel,RKSI,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,66.094522,2152,preferred,1.0,1
S00030,RKSI,36.876217,126.397711,E190,regional_jet,1848,operational_constraints,1184,low,0.9,720.0,720.0,1117.468142,aircraft_fuel,ZSPD,4000,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,764.969957,2152,extended,2.0,0
S00030,RKSI,36.876217,126.397711,E190,regional_jet,1848,operational_constraints,1184,low,0.9,720.0,720.0,1117.468142,aircraft_fuel,ZBAA,3810,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,923.784468,1962,extended,3.0,0
S00031,RJAA,35.684512,140.631726,A220-300,narrow_body,2242,mechanical,625,normal,1.0,950.0,625.0,1059.482063,emergency,RJAA,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,23.845263,1758,preferred,1.0,1
S00031,RJAA,35.684512,140.631726,A220-300,narrow_body,2242,mechanical,625,normal,1.0,950.0,625.0,1059.482063,emergency,RJTT,3360,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,77.819082,1118,preferred,2.0,0
S00031,RJAA,35.684512,140.631726,A220-300,narrow_body,2242,mechanical,625,normal,1.0,950.0,625.0,1059.482063,emergency,RJCC,3000,61,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,joint,0,793.634743,758,extended,3.0,0
S00034,WMKK,3.256183,101.658204,A321,narrow_body,2400,weather,1246,low,0.9,900.0,900.0,1552.53166,aircraft_fuel,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,57.067028,1724,preferred,1.0,1
S00034,WMKK,3.256183,101.658204,A321,narrow_body,2400,weather,1246,low,0.9,900.0,900.0,1552.53166,aircraft_fuel,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,335.053928,1600,preferred,2.0,0
S00034,WMKK,3.256183,101.658204,A321,narrow_body,2400,weather,1246,low,0.9,900.0,900.0,1552.53166,aircraft_fuel,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,310.750312,600,preferred,3.0,0
S00034,WMKK,3.256183,101.658204,A321,narrow_body,2400,weather,1246,low,0.9,900.0,900.0,1552.53166,aircraft_fuel,VTBS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1163.509114,1600,extended,4.0,0
S00035,OPKC,25.079841,66.930517,A320,narrow_body,2338,weather,1152,low,0.9,855.0,855.0,1525.542714,aircraft_fuel,OPKC,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,30.168368,1062,preferred,1.0,1
S00035,OPKC,25.079841,66.930517,A320,narrow_body,2338,weather,1152,low,0.9,855.0,855.0,1525.542714,aircraft_fuel,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,891.003715,1742,extended,2.0,0
S00035,OPKC,25.079841,66.930517,A320,narrow_body,2338,weather,1152,low,0.9,855.0,855.0,1525.542714,aircraft_fuel,VIDP,4430,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1079.69753,2092,extended,3.0,0
S00035,OPKC,25.079841,66.930517,A320,narrow_body,2338,weather,1152,low,0.9,855.0,855.0,1525.542714,aircraft_fuel,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1163.159733,2109,extended,4.0,0
S00035,OPKC,25.079841,66.930517,A320,narrow_body,2338,weather,1152,low,0.9,855.0,855.0,1525.542714,aircraft_fuel,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1241.676385,1768,extended,5.0,0
S00035,OPKC,25.079841,66.930517,A320,narrow_body,2338,weather,1152,low,0.9,855.0,855.0,1525.542714,aircraft_fuel,VABB,3509,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,904.160041,1171,extended,6.0,0
S00035,OPKC,25.079841,66.930517,A320,narrow_body,2338,weather,1152,low,0.9,855.0,855.0,1525.542714,aircraft_fuel,OPLA,3360,46,concrete,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,caution,civil,0,1023.30379,1022,extended,7.0,0
S00036,VABB,18.734817,72.21415,E190,regional_jet,1841,operational_constraints,1149,normal,1.0,800.0,800.0,1338.062792,aircraft_fuel,VABB,3509,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,79.231316,1668,preferred,1.0,1
S00036,VABB,18.734817,72.21415,E190,regional_jet,1841,operational_constraints,1149,normal,1.0,800.0,800.0,1338.062792,aircraft_fuel,VIDP,4430,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1199.470046,2589,extended,2.0,0
S00036,VABB,18.734817,72.21415,E190,regional_jet,1841,operational_constraints,1149,normal,1.0,800.0,800.0,1338.062792,aircraft_fuel,OPKC,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,861.774057,1559,extended,3.0,0
S00037,OJAI,31.73126,36.719887,B737 MAX 8,narrow_body,2545,security,947,normal,1.0,1000.0,947.0,1562.298922,emergency,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,68.735703,1115,preferred,1.0,1
S00037,OJAI,31.73126,36.719887,B737 MAX 8,narrow_body,2545,security,947,normal,1.0,1000.0,947.0,1562.298922,emergency,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,538.701478,1455,preferred,2.0,0
S00037,OJAI,31.73126,36.719887,B737 MAX 8,narrow_body,2545,security,947,normal,1.0,1000.0,947.0,1562.298922,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1112.935875,2035,extended,3.0,0
S00037,OJAI,31.73126,36.719887,B737 MAX 8,narrow_body,2545,security,947,normal,1.0,1000.0,947.0,1562.298922,emergency,LCLK,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,452.639689,442,preferred,4.0,0
S00037,OJAI,31.73126,36.719887,B737 MAX 8,narrow_body,2545,security,947,normal,1.0,1000.0,947.0,1562.298922,emergency,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1232.222791,1660,extended,5.0,0
S00037,OJAI,31.73126,36.719887,B737 MAX 8,narrow_body,2545,security,947,normal,1.0,1000.0,947.0,1562.298922,emergency,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,1277.680659,1555,extended,6.0,0
S00037,OJAI,31.73126,36.719887,B737 MAX 8,narrow_body,2545,security,947,normal,1.0,1000.0,947.0,1562.298922,emergency,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1352.977774,1455,extended,7.0,0
S00037,OJAI,31.73126,36.719887,B737 MAX 8,narrow_body,2545,security,947,normal,1.0,1000.0,947.0,1562.298922,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1482.043358,1411,extended,8.0,0
S00037,OJAI,31.73126,36.719887,B737 MAX 8,narrow_body,2545,security,947,normal,1.0,1000.0,947.0,1562.298922,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,991.823362,1205,extended,9.0,0
S00037,OJAI,31.73126,36.719887,B737 MAX 8,narrow_body,2545,security,947,normal,1.0,1000.0,947.0,1562.298922,emergency,HELX,3000,45,asphalt,RNAV,0,0,none,1,basic,1,0,1,0,0,1,1,open,none,safe,joint,0,779.122175,455,preferred,10.0,0
S00038,UUEE,56.009972,37.92834,A320,narrow_body,2313,technical,914,normal,1.0,950.0,914.0,1593.004348,emergency,UUEE,3700,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,32.370341,1387,preferred,1.0,1
S00038,UUEE,56.009972,37.92834,A320,narrow_body,2313,technical,914,normal,1.0,950.0,914.0,1593.004348,emergency,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,896.448337,1127,preferred,2.0,0
S00038,UUEE,56.009972,37.92834,A320,narrow_body,2313,technical,914,normal,1.0,950.0,914.0,1593.004348,emergency,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,617.970353,1467,preferred,3.0,0
S00038,UUEE,56.009972,37.92834,A320,narrow_body,2313,technical,914,normal,1.0,950.0,914.0,1593.004348,emergency,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1245.58746,988,extended,4.0,0
S00039,LFPG,49.534477,2.268493,A320,narrow_body,2255,technical,929,normal,1.0,950.0,929.0,1483.816361,emergency,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,62.000278,1960,preferred,1.0,1
S00039,LFPG,49.534477,2.268493,A320,narrow_body,2255,technical,929,normal,1.0,950.0,929.0,1483.816361,emergency,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,289.081186,1646,preferred,2.0,0
S00039,LFPG,49.534477,2.268493,A320,narrow_body,2255,technical,929,normal,1.0,950.0,929.0,1483.816361,emergency,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,354.559423,1545,preferred,3.0,0
S00039,LFPG,49.534477,2.268493,A320,narrow_body,2255,technical,929,normal,1.0,950.0,929.0,1483.816361,emergency,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,454.780295,1745,preferred,4.0,0
S00039,LFPG,49.534477,2.268493,A320,narrow_body,2255,technical,929,normal,1.0,950.0,929.0,1483.816361,emergency,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,250.079843,1062,preferred,5.0,0
S00039,LFPG,49.534477,2.268493,A320,narrow_body,2255,technical,929,normal,1.0,950.0,929.0,1483.816361,emergency,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,528.456614,793,preferred,6.0,0
S00039,LFPG,49.534477,2.268493,A320,narrow_body,2255,technical,929,normal,1.0,950.0,929.0,1483.816361,emergency,EIDW,3110,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,731.644968,855,preferred,7.0,0
S00039,LFPG,49.534477,2.268493,A320,narrow_body,2255,technical,929,normal,1.0,950.0,929.0,1483.816361,emergency,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1104.365267,2095,extended,8.0,0
S00039,LFPG,49.534477,2.268493,A320,narrow_body,2255,technical,929,normal,1.0,950.0,929.0,1483.816361,emergency,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1155.857458,1647,extended,9.0,0
S00039,LFPG,49.534477,2.268493,A320,narrow_body,2255,technical,929,normal,1.0,950.0,929.0,1483.816361,emergency,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1310.488658,1345,extended,10.0,0
S00039,LFPG,49.534477,2.268493,A320,narrow_body,2255,technical,929,normal,1.0,950.0,929.0,1483.816361,emergency,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,1429.840654,1245,extended,11.0,0
S00040,WIMM,2.907597,98.666047,A319,narrow_body,2131,medical,981,normal,1.0,900.0,900.0,1550.972303,aircraft_fuel,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,338.539699,1993,preferred,1.0,1
S00040,WIMM,2.907597,98.666047,A319,narrow_body,2131,medical,981,normal,1.0,900.0,900.0,1550.972303,aircraft_fuel,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,85.165481,869,preferred,2.0,0
S00040,WIMM,2.907597,98.666047,A319,narrow_body,2131,medical,981,normal,1.0,900.0,900.0,1550.972303,aircraft_fuel,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,616.823002,1869,preferred,3.0,0
S00040,WIMM,2.907597,98.666047,A319,narrow_body,2131,medical,981,normal,1.0,900.0,900.0,1550.972303,aircraft_fuel,VTBS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1219.577285,1869,extended,4.0,0
S00042,OERK,25.231262,46.413135,A319,narrow_body,2151,mechanical,458,normal,1.0,900.0,458.0,720.02337,emergency,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,41.874368,2054,preferred,1.0,1
S00042,OERK,25.231262,46.413135,A319,narrow_body,2151,mechanical,458,normal,1.0,900.0,458.0,720.02337,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,438.476,1805,preferred,2.0,0
S00042,OERK,25.231262,46.413135,A319,narrow_body,2151,mechanical,458,normal,1.0,900.0,458.0,720.02337,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,469.927275,2429,extended,3.0,0
S00042,OERK,25.231262,46.413135,A319,narrow_body,2151,mechanical,458,normal,1.0,900.0,458.0,720.02337,emergency,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,522.436259,2699,extended,4.0,0
S00043,LPPT,39.635397,-9.441057,CRJ900,regional_jet,1891,mechanical,854,low,0.9,630.0,630.0,886.121427,aircraft_fuel,LPPT,3707,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,98.542835,1816,preferred,1.0,1
S00043,LPPT,39.635397,-9.441057,CRJ900,regional_jet,1891,mechanical,854,low,0.9,630.0,630.0,886.121427,aircraft_fuel,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,508.362568,2459,preferred,2.0,0
S00043,LPPT,39.635397,-9.441057,CRJ900,regional_jet,1891,mechanical,854,low,0.9,630.0,630.0,886.121427,aircraft_fuel,GMMN,3720,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,716.277576,1829,extended,3.0,0
S00044,RJTT,35.608231,139.08791,E190,regional_jet,1832,medical,903,critical,0.75,600.0,600.0,860.134697,aircraft_fuel,RJTT,3360,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,63.55366,1528,preferred,1.0,1
S00044,RJTT,35.608231,139.08791,E190,regional_jet,1832,medical,903,critical,0.75,600.0,600.0,860.134697,aircraft_fuel,RJAA,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,118.823512,2168,preferred,2.0,0
S00044,RJTT,35.608231,139.08791,E190,regional_jet,1832,medical,903,critical,0.75,600.0,600.0,860.134697,aircraft_fuel,RJCC,3000,61,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,joint,0,827.721414,1168,extended,3.0,0
S00047,KJFK,41.007141,-75.076951,A320,narrow_body,2357,mechanical,877,normal,1.0,950.0,877.0,1499.00817,emergency,KJFK,4423,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,116.591023,2066,preferred,1.0,1
S00047,KJFK,41.007141,-75.076951,A320,narrow_body,2357,mechanical,877,normal,1.0,950.0,877.0,1499.00817,emergency,CYYZ,3389,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,477.430916,1032,preferred,2.0,0
S00047,KJFK,41.007141,-75.076951,A320,narrow_body,2357,mechanical,877,normal,1.0,950.0,877.0,1499.00817,emergency,KORD,3962,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1072.848983,1605,extended,3.0,0
S00047,KJFK,41.007141,-75.076951,A320,narrow_body,2357,mechanical,877,normal,1.0,950.0,877.0,1499.00817,emergency,KATL,3776,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1162.873178,1419,extended,4.0,0
S00048,LTFM,40.626254,28.331416,B767-300ER,wide_body,3082,weather,552,low,0.9,1125.0,552.0,914.293448,emergency,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,79.588227,1018,preferred,1.0,1
S00048,LTFM,40.626254,28.331416,B767-300ER,wide_body,3082,weather,552,low,0.9,1125.0,552.0,914.293448,emergency,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,481.581951,918,preferred,2.0,0
S00048,LTFM,40.626254,28.331416,B767-300ER,wide_body,3082,weather,552,low,0.9,1125.0,552.0,914.293448,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,398.865947,668,preferred,3.0,0
S00050,EDDF,50.775808,9.345152,CRJ900,regional_jet,1894,fuel,585,low,0.9,630.0,585.0,840.065508,emergency,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,100.238858,2106,preferred,1.0,1
S00050,EDDF,50.775808,9.345152,CRJ900,regional_jet,1894,fuel,585,low,0.9,630.0,585.0,840.065508,emergency,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,359.665365,1906,preferred,2.0,0
S00050,EDDF,50.775808,9.345152,CRJ900,regional_jet,1894,fuel,585,low,0.9,630.0,585.0,840.065508,emergency,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,524.398814,2321,preferred,3.0,0
S00050,EDDF,50.775808,9.345152,CRJ900,regional_jet,1894,fuel,585,low,0.9,630.0,585.0,840.065508,emergency,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,688.128828,2007,extended,4.0,0
S00050,EDDF,50.775808,9.345152,CRJ900,regional_jet,1894,fuel,585,low,0.9,630.0,585.0,840.065508,emergency,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,668.304072,1423,extended,5.0,0
S00055,WIMM,3.337756,98.645124,B737 MAX 8,narrow_body,2482,medical,473,critical,0.75,750.0,473.0,795.964409,emergency,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,346.628539,1642,preferred,1.0,1
S00055,WIMM,3.337756,98.645124,B737 MAX 8,narrow_body,2482,medical,473,critical,0.75,750.0,473.0,795.964409,emergency,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,43.029627,518,preferred,2.0,0
S00055,WIMM,3.337756,98.645124,B737 MAX 8,narrow_body,2482,medical,473,critical,0.75,750.0,473.0,795.964409,emergency,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,634.007637,1518,extended,3.0,0
S00056,UUEE,56.567568,37.044478,A319,narrow_body,2150,operational_constraints,933,low,0.9,810.0,810.0,1261.074572,aircraft_fuel,UUEE,3700,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,69.476756,1550,preferred,1.0,1
S00056,UUEE,56.567568,37.044478,A319,narrow_body,2150,operational_constraints,933,low,0.9,810.0,810.0,1261.074572,aircraft_fuel,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,535.511646,1630,preferred,2.0,0
S00056,UUEE,56.567568,37.044478,A319,narrow_body,2150,operational_constraints,933,low,0.9,810.0,810.0,1261.074572,aircraft_fuel,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,815.665299,1290,extended,3.0,0
S00056,UUEE,56.567568,37.044478,A319,narrow_body,2150,operational_constraints,933,low,0.9,810.0,810.0,1261.074572,aircraft_fuel,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1169.339723,1151,extended,4.0,0
S00057,EDDF,49.891024,7.812127,E190,regional_jet,1800,medical,813,critical,0.75,600.0,600.0,924.358507,aircraft_fuel,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,55.472494,2200,preferred,1.0,1
S00057,EDDF,49.891024,7.812127,E190,regional_jet,1800,medical,813,critical,0.75,600.0,600.0,924.358507,aircraft_fuel,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,342.819965,2000,preferred,2.0,0
S00057,EDDF,49.891024,7.812127,E190,regional_jet,1800,medical,813,critical,0.75,600.0,600.0,924.358507,aircraft_fuel,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,392.454299,2415,preferred,3.0,0
S00057,EDDF,49.891024,7.812127,E190,regional_jet,1800,medical,813,critical,0.75,600.0,600.0,924.358507,aircraft_fuel,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,582.153162,1517,preferred,4.0,0
S00057,EDDF,49.891024,7.812127,E190,regional_jet,1800,medical,813,critical,0.75,600.0,600.0,924.358507,aircraft_fuel,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,608.334788,2101,extended,5.0,0
S00057,EDDF,49.891024,7.812127,E190,regional_jet,1800,medical,813,critical,0.75,600.0,600.0,924.358507,aircraft_fuel,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,794.695888,1248,extended,6.0,0
S00060,LTFM,40.69559,27.315517,A350-900,wide_body,3008,weather,1263,critical,0.75,1125.0,1125.0,1897.342378,aircraft_fuel,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,135.232275,1092,preferred,1.0,1
